smiles,score
CC(F)(C(S)(Cl)OS)C(Cl)(CN)N(OSCl)N(S)N(S)NF,0.06802112158242422
COOON(C(C)(Cl)SCN(Cl)Cl)C(F)(Cl)N(CF)NCCl,0.06792440196522395
CN(F)C(S)(SCl)C(CF)(SO)SC(S)(COS)C(C)(O)Cl,0.06791527978001716
CC(F)C(S)(C(N)(F)SN)C(N)(S)N(C)N(NOS)SSS,0.06790461956571937
CCS(NS)(C(NCON)OCl)C(ON(S)OF)(SC)SCl,0.06769792466510359
CC(SCl)C(C)(N(S)COOF)C(OO)(OF)C(Cl)(Cl)OCl,0.06769202612916607
NSC(S)(CCl)N(N(F)SF)C(OCl)(N(O)SS)C(Cl)(Cl)Cl,0.06750906757995308
NC(F)(Cl)SSC(F)(OC(Cl)(COCl)OSNO)SNOS,0.06689134842006195
CCOCN(CC(OSC)(SC(C)C)C(N)(Cl)Cl)SSF,0.06685254903406138
CN(C(CF)(OCl)OC(S)(NS)C(N)SCl)S(Cl)(Cl)OCl,0.06659796292587757
NC(C(S)C(Cl)NOS)(N(F)F)N(C(CS)CCCl)N(F)S,0.06657558694746923
CC(Cl)C(C)(F)CCC(CSO)SC(F)(F)C(N)NCCl,0.06631510998235415
CC(F)C(F)(S)C(Cl)(NO)C(F)(Cl)C(F)(CCl)N(S)NOCl,0.06601418415253915
CN(N)SOC(N(S)N(F)Cl)(N(Cl)N(C)F)S(Cl)(Cl)CF,0.06577390810402094
CON(Cl)SN(C)S(Cl)(SN(F)Cl)C(Cl)(C(C)F)C(S)Cl,0.06574536753510156
CNSN(SCl)SC(NNSF)OSNOS(O)(F)CF,0.06548798697188747
CN(SN)SC(C)(C(N)(O)SSF)S(Cl)(OCl)C(C)(F)Cl,0.06537555903261448
CCC(C)(NS)C(O)(SN(N)N(F)NS)C(F)(F)CCN,0.06504628589134065
CCSC(OOCl)(C(C)S)C(N)(N)SC(Cl)CSC(C)F,0.0649978977797035
CSCOC(COF)C(SF)(SSO)C(F)(CNOF)SCl,0.06470781672522999
CC(C)(SCl)C(F)(OCl)C(C)(Cl)C(F)(Cl)C(F)(OCl)SN,0.06438470734226098
CC(F)C(Cl)(C(OS)(SOCl)C(N)Cl)C(C)(N)N(S)SF,0.06407223698807649
CCCC(OC(F)N(Cl)CS)(SCl)C(C)(F)C(C)N(C)O,0.06400850185514495
CCC(F)(F)C(Cl)(N(SC(N)(N)SF)C(C)F)C(C)(F)S,0.06399690834154578
CC(CS)(OCF)C(CF)(SCl)C(S)(CNCl)OSOF,0.06369789815327487
CC(Cl)C(SSF)(SC(F)(Cl)S(S)(NO)OCl)C(Cl)OF,0.06363419941303948
CC(N)C(NN(S)N(CCl)C(NSCl)(SCl)SCl)SCCl,0.06348068803101145
CON(SC)[SH](Cl)OS(F)(Cl)C(N)OSC(Cl)(CCl)CCl,0.06323813863709164
NN(SCC(O)CCl)C(F)N(SCl)C(O)(SOO)C(F)F,0.06297237330490105
NOC(O)(N(SCl)S[SH](O)Cl)C(CF)(SCl)C(N)NSCl,0.0629225786710379
NC(OF)N(SC(F)(SOCl)SN(O)SF)C(F)(F)CF,0.0628763664998552
CNNS(SOC)(C(O)(ON)C(O)(Cl)Cl)S(F)(Cl)OCCl,0.062366993148858275
CSN(C(C)Cl)C(N(Cl)Cl)N(N)C(Cl)SC(Cl)(CF)CF,0.06193606790519376
CNCC(C(N)C(F)OCl)C(C)(C(S)C(F)S)N(Cl)Cl,0.06174819080956065
COC(CCO)(SO)SC(OCl)(SF)[SH](Cl)C(F)(F)SO,0.06171495342633517
NSC(CO)(N(F)SSCl)N(S[SH](Cl)OCS)C(F)(F)Cl,0.06147703518941204
CSC(CNN(O)Cl)(C(C)F)C(F)(OO)C(NF)C(C)Cl,0.06142951633096873
CCN(NC)[SH](SF)SC(N)(N(F)Cl)C(O)(SN)SNS,0.06122327337830815
CC(Cl)(SC(NS)(N(O)ONS)[SH](Cl)NON)C(N)(O)Cl,0.061219755087925175
NC(OSN(N(O)S)S(F)(SOS)N(Cl)Cl)C(N)SCO,0.061111318197052664
CONONS(F)(CC(F)(OON)SCCl)SC(C)(Cl)Cl,0.060768671628173954
CC(C)CC(CN)(SSC(C)(Cl)OF)C(NS)N(F)OF,0.06072591120858062
CSC(O)C(F)(N(O)[SH](S)Cl)C(F)(OCl)C(C)N(Cl)CN,0.06057646848596025
CC(N)(S)NC(F)N(F)C(F)(OSCl)S(Cl)(OCl)OCO,0.0603936567140984
CSC(N(Cl)SCl)(C(N)(F)SCl)C(C)(OCS)C(F)(S)Cl,0.06023940973984316
CSC(CO)(N(F)CCl)C(O)(N(F)Cl)N(CS)C(F)(Cl)Cl,0.05985793143902356
CNOS(F)(Cl)C(C)(O)C(C)C(C)(F)ON(F)C(C)O,0.05984898782628514
CC(N)(F)N(CC(O)(S)Cl)C(N)(N(F)SF)N(Cl)N(F)Cl,0.05963684306411956
